ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
chr21|+|43707998|43708183|43707998|43708147|43710159|43710328	"ENSG00000160179.18_3"	"ABCG1"	chr21	+	43707998	43708183	43707998	43708147	43710159	43710328
chr21|+|43707998|43708422|43707998|43708147|43710159|43710328	"ENSG00000160179.18_3"	"ABCG1"	chr21	+	43707998	43708422	43707998	43708147	43710159	43710328
chr21|+|43707998|43708422|43707998|43708183|43710159|43710328	"ENSG00000160179.18_3"	"ABCG1"	chr21	+	43707998	43708422	43707998	43708183	43710159	43710328
chr21|+|43854941|43855619|43854941|43855064|43857597|43857690	"ENSG00000160185.14_2"	"UBASH3A"	chr21	+	43854941	43855619	43854941	43855064	43857597	43857690
chr21|+|43854941|43855619|43854941|43855064|43857651|43857706	"ENSG00000160185.14_2"	"UBASH3A"	chr21	+	43854941	43855619	43854941	43855064	43857651	43857706
chr21|-|43904786|43906571|43906480|43906571|43897400|43897554	"ENSG00000160188.9_2"	"RSPH1"	chr21	-	43904786	43906571	43906480	43906571	43897400	43897554
chr21|-|43904786|43906571|43906480|43906571|43902746|43902818	"ENSG00000160188.9_2"	"RSPH1"	chr21	-	43904786	43906571	43906480	43906571	43902746	43902818
chr21|-|44293660|44293801|44293712|44293801|44263203|44263391	"ENSG00000160193.11_2"	"WDR4"	chr21	-	44293660	44293801	44293712	44293801	44263203	44263391
chr21|-|44293660|44293801|44293712|44293801|44275791|44275890	"ENSG00000160193.11_2"	"WDR4"	chr21	-	44293660	44293801	44293712	44293801	44275791	44275890
chr21|-|44293660|44293801|44293712|44293801|44279771|44279832	"ENSG00000160193.11_2"	"WDR4"	chr21	-	44293660	44293801	44293712	44293801	44279771	44279832
chr21|-|44293660|44293801|44293712|44293801|44282391|44282504	"ENSG00000160193.11_2"	"WDR4"	chr21	-	44293660	44293801	44293712	44293801	44282391	44282504
chr21|-|44293660|44293801|44293712|44293801|44283549|44283706	"ENSG00000160193.11_2"	"WDR4"	chr21	-	44293660	44293801	44293712	44293801	44283549	44283706
chr21|-|44520562|44524512|44524424|44524512|44514764|44514898	"ENSG00000160201.11_3"	"U2AF1"	chr21	-	44520562	44524512	44524424	44524512	44514764	44514898
chr21|-|44520562|44524512|44524424|44524512|44515547|44515646	"ENSG00000160201.11_3"	"U2AF1"	chr21	-	44520562	44524512	44524424	44524512	44515547	44515646
chr21|-|44520562|44524512|44524424|44524512|44515803|44515853	"ENSG00000160201.11_3"	"U2AF1"	chr21	-	44520562	44524512	44524424	44524512	44515803	44515853
chr21|-|45053143|45053302|45053152|45053302|44949071|44949842	"ENSG00000160207.8_2"	"HSF2BP"	chr21	-	45053143	45053302	45053152	45053302	44949071	44949842
chr21|-|45053143|45053302|45053152|45053302|45012105|45012209	"ENSG00000160207.8_2"	"HSF2BP"	chr21	-	45053143	45053302	45053152	45053302	45012105	45012209
chr21|-|45053143|45053302|45053152|45053302|45050202|45050335	"ENSG00000160207.8_2"	"HSF2BP"	chr21	-	45053143	45053302	45053152	45053302	45050202	45050335
chr21|+|45152019|45152528|45152019|45152323|45153949|45154004	"ENSG00000160209.18_2"	"PDXK"	chr21	+	45152019	45152528	45152019	45152323	45153949	45154004
chr21|+|45209393|45209643|45209393|45209576|45211230|45211313	"ENSG00000160214.12_2"	"RRP1"	chr21	+	45209393	45209643	45209393	45209576	45211230	45211313
chr21|+|45209393|45209643|45209393|45209576|45213199|45213285	"ENSG00000160214.12_2"	"RRP1"	chr21	+	45209393	45209643	45209393	45209576	45213199	45213285
chr21|+|45557058|45557259|45557058|45557178|45560131|45560224	"ENSG00000160221.16_3"	"C21orf33"	chr21	+	45557058	45557259	45557058	45557178	45560131	45560224
chr21|+|45557058|45557259|45557058|45557178|45563086|45563243	"ENSG00000160221.16_3"	"C21orf33"	chr21	+	45557058	45557259	45557058	45557178	45563086	45563243
chr21|+|45706860|45707474|45706860|45707016|45708227|45708341	"ENSG00000160224.16_2"	"AIRE"	chr21	+	45706860	45707474	45706860	45707016	45708227	45708341
chr21|+|45708227|45709685|45708227|45708341|45709870|45709951	"ENSG00000160224.16_2"	"AIRE"	chr21	+	45708227	45709685	45708227	45708341	45709870	45709951
chr21|+|45712875|45713058|45712875|45712908|45713671|45713793	"ENSG00000160224.16_2"	"AIRE"	chr21	+	45712875	45713058	45712875	45712908	45713671	45713793
chr21|-|45750345|45750799|45750705|45750799|45749773|45750209	"ENSG00000160226.15_3"	"C21orf2"	chr21	-	45750345	45750799	45750705	45750799	45749773	45750209
chr21|-|45750345|45751897|45751725|45751897|45749773|45750209	"ENSG00000160226.15_3"	"C21orf2"	chr21	-	45750345	45751897	45751725	45751897	45749773	45750209
chr21|-|45753943|45755687|45755640|45755687|45752915|45753136	"ENSG00000160226.15_3"	"C21orf2"	chr21	-	45753943	45755687	45755640	45755687	45752915	45753136
chr21|-|45753943|45755687|45755640|45755687|45752915|45753145	"ENSG00000160226.15_3"	"C21orf2"	chr21	-	45753943	45755687	45755640	45755687	45752915	45753145
chr21|-|46312831|46314975|46314885|46314975|46309892|46310137	"ENSG00000160255.17_3"	"ITGB2"	chr21	-	46312831	46314975	46314885	46314975	46309892	46310137
chr21|-|46312831|46314975|46314885|46314975|46311723|46311911	"ENSG00000160255.17_3"	"ITGB2"	chr21	-	46312831	46314975	46314885	46314975	46311723	46311911
chr21|-|46330514|46330700|46330639|46330700|46326829|46327010	"ENSG00000160255.17_3"	"ITGB2"	chr21	-	46330514	46330700	46330639	46330700	46326829	46327010
chr21|-|46330514|46330700|46330639|46330700|46330198|46330287	"ENSG00000160255.17_3"	"ITGB2"	chr21	-	46330514	46330700	46330639	46330700	46330198	46330287
chr21|-|46330514|46330700|46330639|46330700|46330198|46330330	"ENSG00000160255.17_3"	"ITGB2"	chr21	-	46330514	46330700	46330639	46330700	46330198	46330330
chr21|+|46363598|46363752|46363598|46363707|46380014|46380083	"ENSG00000160256.12_2"	"FAM207A"	chr21	+	46363598	46363752	46363598	46363707	46380014	46380083
chr21|+|46363598|46363752|46363598|46363707|46386948|46387096	"ENSG00000160256.12_2"	"FAM207A"	chr21	+	46363598	46363752	46363598	46363707	46386948	46387096
chr21|+|46363598|46363752|46363598|46363707|46393111|46393180	"ENSG00000160256.12_2"	"FAM207A"	chr21	+	46363598	46363752	46363598	46363707	46393111	46393180
chr21|+|46363598|46363752|46363598|46363707|46396594|46396904	"ENSG00000160256.12_2"	"FAM207A"	chr21	+	46363598	46363752	46363598	46363707	46396594	46396904
chr9|-|135975882|135977149|135976906|135977149|135975654|135975769	"ENSG00000160271.14_3"	"RALGDS"	chr9	-	135975882	135977149	135976906	135977149	135975654	135975769
chr21|-|47556828|47556967|47556898|47556967|47556175|47556408	"ENSG00000160282.13_2"	"FTCD"	chr21	-	47556828	47556967	47556898	47556967	47556175	47556408
chr21|-|47556828|47556987|47556892|47556987|47556175|47556408	"ENSG00000160282.13_2"	"FTCD"	chr21	-	47556828	47556987	47556892	47556987	47556175	47556408
chr21|-|47556892|47556987|47556898|47556987|47556175|47556408	"ENSG00000160282.13_2"	"FTCD"	chr21	-	47556892	47556987	47556898	47556987	47556175	47556408
chr21|-|47642543|47642652|47642576|47642652|47641767|47641889	"ENSG00000160285.14_2"	"LSS"	chr21	-	47642543	47642652	47642576	47642652	47641767	47641889
chr21|-|47648347|47648738|47648645|47648738|47641767|47641889	"ENSG00000160285.14_2"	"LSS"	chr21	-	47648347	47648738	47648645	47648738	47641767	47641889
chr21|-|47648347|47648738|47648645|47648738|47642543|47642652	"ENSG00000160285.14_2"	"LSS"	chr21	-	47648347	47648738	47648645	47648738	47642543	47642652
chr21|-|47648347|47648738|47648645|47648738|47647465|47647604	"ENSG00000160285.14_2"	"LSS"	chr21	-	47648347	47648738	47648645	47648738	47647465	47647604
chr21|-|47666220|47666800|47666541|47666800|47663378|47663636	"ENSG00000160294.10_3"	"MCM3AP"	chr21	-	47666220	47666800	47666541	47666800	47663378	47663636
chr21|-|47666220|47666800|47666541|47666800|47664720|47665111	"ENSG00000160294.10_3"	"MCM3AP"	chr21	-	47666220	47666800	47666541	47666800	47664720	47665111
chr21|+|47851442|47852129|47851442|47851892|47855816|47856061	"ENSG00000160299.16_2"	"PCNT"	chr21	+	47851442	47852129	47851442	47851892	47855816	47856061
chr21|+|47851442|47852129|47851442|47851892|47856891|47856994	"ENSG00000160299.16_2"	"PCNT"	chr21	+	47851442	47852129	47851442	47851892	47856891	47856994
chr21|+|47851442|47852129|47851442|47851892|47858076|47858250	"ENSG00000160299.16_2"	"PCNT"	chr21	+	47851442	47852129	47851442	47851892	47858076	47858250
chr21|+|48080744|48081848|48080744|48080874|48083294|48083466	"ENSG00000160310.17_2"	"PRMT2"	chr21	+	48080744	48081848	48080744	48080874	48083294	48083466
chr21|+|48080744|48081848|48080744|48080874|48084206|48084863	"ENSG00000160310.17_2"	"PRMT2"	chr21	+	48080744	48081848	48080744	48080874	48084206	48084863
chr9|+|136320406|136320725|136320406|136320557|136321190|136321337	"ENSG00000160323.18_2"	"ADAMTS13"	chr9	+	136320406	136320725	136320406	136320557	136321190	136321337
chr9|-|136338536|136339210|136339101|136339210|136336216|136337298	"ENSG00000160326.13_3"	"SLC2A6"	chr9	-	136338536	136339210	136339101	136339210	136336216	136337298
chr9|-|136338536|136339210|136339101|136339210|136338226|136338372	"ENSG00000160326.13_3"	"SLC2A6"	chr9	-	136338536	136339210	136339101	136339210	136338226	136338372
chr19|-|40847692|40847797|40847745|40847797|40834319|40834457	"ENSG00000160392.13_3"	"C19orf47"	chr19	-	40847692	40847797	40847745	40847797	40834319	40834457
chr19|-|40847692|40847797|40847745|40847797|40839757|40839836	"ENSG00000160392.13_3"	"C19orf47"	chr19	-	40847692	40847797	40847745	40847797	40839757	40839836
chr19|-|40847692|40847797|40847745|40847797|40842016|40842131	"ENSG00000160392.13_3"	"C19orf47"	chr19	-	40847692	40847797	40847745	40847797	40842016	40842131
chr19|-|40847692|40847797|40847745|40847797|40842226|40842314	"ENSG00000160392.13_3"	"C19orf47"	chr19	-	40847692	40847797	40847745	40847797	40842226	40842314
chr9|+|130474098|130474229|130474098|130474209|130474987|130475154	"ENSG00000160401.14_2"	"CFAP157"	chr9	+	130474098	130474229	130474098	130474209	130474987	130475154
chr9|-|130652915|130653322|130652934|130653322|130647600|130649063	"ENSG00000160408.14_3"	"ST6GALNAC6"	chr9	-	130652915	130653322	130652934	130653322	130647600	130649063
chr9|-|130652915|130653322|130652934|130653322|130649762|130649870	"ENSG00000160408.14_3"	"ST6GALNAC6"	chr9	-	130652915	130653322	130652934	130653322	130649762	130649870
chr9|-|130658520|130658611|130658524|130658611|130656827|130656970	"ENSG00000160408.14_3"	"ST6GALNAC6"	chr9	-	130658520	130658611	130658524	130658611	130656827	130656970
chr9|-|130660104|130660289|130660234|130660289|130658520|130658611	"ENSG00000160408.14_3"	"ST6GALNAC6"	chr9	-	130660104	130660289	130660234	130660289	130658520	130658611
chr19|+|41083063|41083347|41083063|41083190|41083462|41083536	"ENSG00000160410.14_3"	"SHKBP1"	chr19	+	41083063	41083347	41083063	41083190	41083462	41083536
chr19|+|41083462|41083615|41083462|41083536|41084002|41084118	"ENSG00000160410.14_3"	"SHKBP1"	chr19	+	41083462	41083615	41083462	41083536	41084002	41084118
chr19|+|41083462|41083615|41083462|41083536|41084028|41084118	"ENSG00000160410.14_3"	"SHKBP1"	chr19	+	41083462	41083615	41083462	41083536	41084028	41084118
chr19|+|41083462|41083615|41083462|41083536|41084059|41084118	"ENSG00000160410.14_3"	"SHKBP1"	chr19	+	41083462	41083615	41083462	41083536	41084059	41084118
chr19|+|41083462|41083615|41083462|41083536|41084353|41084448	"ENSG00000160410.14_3"	"SHKBP1"	chr19	+	41083462	41083615	41083462	41083536	41084353	41084448
chr19|+|41083462|41083615|41083462|41083536|41084367|41084448	"ENSG00000160410.14_3"	"SHKBP1"	chr19	+	41083462	41083615	41083462	41083536	41084367	41084448
chr19|+|41083462|41083615|41083462|41083536|41092679|41092850	"ENSG00000160410.14_3"	"SHKBP1"	chr19	+	41083462	41083615	41083462	41083536	41092679	41092850
chr19|-|55558472|55558856|55558754|55558856|55553406|55553504	"ENSG00000160439.15_3"	"RDH13"	chr19	-	55558472	55558856	55558754	55558856	55553406	55553504
chr19|-|55558472|55558856|55558754|55558856|55555710|55556677	"ENSG00000160439.15_3"	"RDH13"	chr19	-	55558472	55558856	55558754	55558856	55555710	55556677
chr19|-|55568020|55568176|55568043|55568176|55552613|55553372	"ENSG00000160439.15_3"	"RDH13"	chr19	-	55568020	55568176	55568043	55568176	55552613	55553372
chr19|-|55568020|55568176|55568043|55568176|55560026|55560131	"ENSG00000160439.15_3"	"RDH13"	chr19	-	55568020	55568176	55568043	55568176	55560026	55560131
chr19|-|55580689|55580908|55580735|55580908|55570620|55570643	"ENSG00000160439.15_3"	"RDH13"	chr19	-	55580689	55580908	55580735	55580908	55570620	55570643
chr19|+|55798581|55798671|55798581|55798667|55799359|55799421	"ENSG00000160469.16_3"	"BRSK1"	chr19	+	55798581	55798671	55798581	55798667	55799359	55799421
chr19|+|55798581|55798671|55798581|55798667|55800847|55800988	"ENSG00000160469.16_3"	"BRSK1"	chr19	+	55798581	55798671	55798581	55798667	55800847	55800988
chr19|-|42719284|42719404|42719299|42719404|42713851|42713992	"ENSG00000160570.13_2"	"DEDD2"	chr19	-	42719284	42719404	42719299	42719404	42713851	42713992
chr19|-|42719284|42719404|42719299|42719404|42716063|42716161	"ENSG00000160570.13_2"	"DEDD2"	chr19	-	42719284	42719404	42719299	42719404	42716063	42716161
chr11|-|118068682|118068806|118068712|118068806|118067449|118067536	"ENSG00000160593.18_3"	"JAML"	chr11	-	118068682	118068806	118068712	118068806	118067449	118067536
chr11|-|118076596|118076706|118076629|118076706|118067449|118067536	"ENSG00000160593.18_3"	"JAML"	chr11	-	118076596	118076706	118076629	118076706	118067449	118067536
chr11|-|118076596|118076706|118076629|118076706|118071188|118071327	"ENSG00000160593.18_3"	"JAML"	chr11	-	118076596	118076706	118076629	118076706	118071188	118071327
chr11|-|118076596|118076706|118076629|118076706|118074142|118074380	"ENSG00000160593.18_3"	"JAML"	chr11	-	118076596	118076706	118076629	118076706	118074142	118074380
chr17|+|27061789|27062022|27061789|27061972|27064323|27064754	"ENSG00000160602.13_3"	"NEK8"	chr17	+	27061789	27062022	27061789	27061972	27064323	27064754
chr17|+|27061789|27062022|27061789|27061972|27064673|27064754	"ENSG00000160602.13_3"	"NEK8"	chr17	+	27061789	27062022	27061789	27061972	27064673	27064754
chr17|+|27061789|27062022|27061789|27061972|27064692|27064754	"ENSG00000160602.13_3"	"NEK8"	chr17	+	27061789	27062022	27061789	27061972	27064692	27064754
chr17|+|27064323|27064597|27064323|27064532|27064673|27064754	"ENSG00000160602.13_3"	"NEK8"	chr17	+	27064323	27064597	27064323	27064532	27064673	27064754
chr17|+|27064323|27064597|27064323|27064532|27064692|27064754	"ENSG00000160602.13_3"	"NEK8"	chr17	+	27064323	27064597	27064323	27064532	27064692	27064754
chr17|+|27064323|27064597|27064323|27064532|27064836|27065018	"ENSG00000160602.13_3"	"NEK8"	chr17	+	27064323	27064597	27064323	27064532	27064836	27065018
chr17|+|27064323|27064754|27064323|27064532|27064836|27065018	"ENSG00000160602.13_3"	"NEK8"	chr17	+	27064323	27064754	27064323	27064532	27064836	27065018
chr17|+|27064323|27064754|27064323|27064532|27065112|27065263	"ENSG00000160602.13_3"	"NEK8"	chr17	+	27064323	27064754	27064323	27064532	27065112	27065263
chr17|+|27064323|27064754|27064323|27064597|27064836|27065018	"ENSG00000160602.13_3"	"NEK8"	chr17	+	27064323	27064754	27064323	27064597	27064836	27065018
chr11|-|117093923|117094932|117094793|117094932|117090306|117090474	"ENSG00000160613.12_3"	"PCSK7"	chr11	-	117093923	117094932	117094793	117094932	117090306	117090474
chr11|-|117102742|117103241|117103065|117103241|117101064|117101184	"ENSG00000160613.12_3"	"PCSK7"	chr11	-	117102742	117103241	117103065	117103241	117101064	117101184
chr19|+|5667363|5667897|5667363|5667461|5668172|5668489	"ENSG00000160633.12_2"	"SAFB"	chr19	+	5667363	5667897	5667363	5667461	5668172	5668489
chr11|+|118219741|118219886|118219741|118219765|118219978|118220037	"ENSG00000160654.9_2"	"CD3G"	chr11	+	118219741	118219886	118219741	118219765	118219978	118220037
chr11|+|118219741|118219886|118219741|118219765|118220457|118220685	"ENSG00000160654.9_2"	"CD3G"	chr11	+	118219741	118219886	118219741	118219765	118220457	118220685
chr1|+|154962634|154963004|154962634|154962733|154965188|154965262	"ENSG00000160688.18_2"	"FLAD1"	chr1	+	154962634	154963004	154962634	154962733	154965188	154965262
chr11|+|118948882|118949707|118948882|118949044|118949838|118950010	"ENSG00000160695.14_2"	"VPS11"	chr11	+	118948882	118949707	118948882	118949044	118949838	118950010
chr1|-|154562659|154562885|154562737|154562885|154562232|154562404	"ENSG00000160710.15_3"	"ADAR"	chr1	-	154562659	154562885	154562737	154562885	154562232	154562404
chr1|-|154573516|154575102|154574860|154575102|154570303|154570452	"ENSG00000160710.15_3"	"ADAR"	chr1	-	154573516	154575102	154574860	154575102	154570303	154570452
chr1|-|154573516|154575102|154574860|154575102|154570877|154571061	"ENSG00000160710.15_3"	"ADAR"	chr1	-	154573516	154575102	154574860	154575102	154570877	154571061
chr1|+|154402958|154403082|154402958|154403071|154407465|154407632	"ENSG00000160712.12_2"	"IL6R"	chr1	+	154402958	154403082	154402958	154403071	154407465	154407632
chr1|+|154402958|154403082|154402958|154403071|154420600|154420647	"ENSG00000160712.12_2"	"IL6R"	chr1	+	154402958	154403082	154402958	154403071	154420600	154420647
chr1|-|154524879|154525296|154525211|154525296|154524246|154524295	"ENSG00000160714.9_2"	"UBE2Q1"	chr1	-	154524879	154525296	154525211	154525296	154524246	154524295
chr1|-|154524879|154525296|154525211|154525296|154524568|154524659	"ENSG00000160714.9_2"	"UBE2Q1"	chr1	-	154524879	154525296	154525211	154525296	154524568	154524659
chr1|+|154542267|154542318|154542267|154542312|154542733|154542843	"ENSG00000160716.5_3"	"CHRNB2"	chr1	+	154542267	154542318	154542267	154542312	154542733	154542843
chr1|+|155287959|155288082|155287959|155288078|155288455|155288605	"ENSG00000160752.14_2"	"FDPS"	chr1	+	155287959	155288082	155287959	155288078	155288455	155288605
chr1|+|155287959|155288082|155287959|155288078|155288646|155288719	"ENSG00000160752.14_2"	"FDPS"	chr1	+	155287959	155288082	155287959	155288078	155288646	155288719
chr1|+|155294892|155295281|155294892|155294969|155295357|155295463	"ENSG00000160753.15_2"	"RUSC1"	chr1	+	155294892	155295281	155294892	155294969	155295357	155295463
chr1|+|155294892|155295281|155294892|155294969|155295654|155295701	"ENSG00000160753.15_2"	"RUSC1"	chr1	+	155294892	155295281	155294892	155294969	155295654	155295701
chr1|+|155294892|155295281|155294892|155294969|155297940|155298066	"ENSG00000160753.15_2"	"RUSC1"	chr1	+	155294892	155295281	155294892	155294969	155297940	155298066
chr1|+|155295654|155296923|155295654|155295701|155297940|155298066	"ENSG00000160753.15_2"	"RUSC1"	chr1	+	155295654	155296923	155295654	155295701	155297940	155298066
chr1|-|155185353|155185578|155185552|155185578|155184381|155184475	"ENSG00000160766.14_2"	"GBAP1"	chr1	-	155185353	155185578	155185552	155185578	155184381	155184475
chr1|-|155185353|155185578|155185552|155185578|155184844|155184953	"ENSG00000160766.14_2"	"GBAP1"	chr1	-	155185353	155185578	155185552	155185578	155184844	155184953
chr1|-|155186174|155186820|155186647|155186820|155185353|155185578	"ENSG00000160766.14_2"	"GBAP1"	chr1	-	155186174	155186820	155186647	155186820	155185353	155185578
chr1|-|155187030|155187840|155187754|155187840|155186174|155186412	"ENSG00000160766.14_2"	"GBAP1"	chr1	-	155187030	155187840	155187754	155187840	155186174	155186412
chr1|-|155188178|155188270|155188182|155188270|155187754|155187941	"ENSG00000160766.14_2"	"GBAP1"	chr1	-	155188178	155188270	155188182	155188270	155187754	155187941
chr1|-|156215572|156216041|156215913|156216041|156213111|156214194	"ENSG00000160781.15_2"	"PAQR6"	chr1	-	156215572	156216041	156215913	156216041	156213111	156214194
chr1|-|156215572|156216041|156215913|156216041|156214480|156214580	"ENSG00000160781.15_2"	"PAQR6"	chr1	-	156215572	156216041	156215913	156216041	156214480	156214580
chr1|-|156215572|156216041|156215913|156216041|156214932|156215029	"ENSG00000160781.15_2"	"PAQR6"	chr1	-	156215572	156216041	156215913	156216041	156214932	156215029
chr1|-|156215572|156216041|156215913|156216041|156215325|156215452	"ENSG00000160781.15_2"	"PAQR6"	chr1	-	156215572	156216041	156215913	156216041	156215325	156215452
chr1|-|156216471|156216547|156216480|156216547|156215913|156216041	"ENSG00000160781.15_2"	"PAQR6"	chr1	-	156216471	156216547	156216480	156216547	156215913	156216041
chr1|-|156217705|156217847|156217747|156217847|156215913|156216041	"ENSG00000160781.15_2"	"PAQR6"	chr1	-	156217705	156217847	156217747	156217847	156215913	156216041
chr1|+|156096526|156096740|156096526|156096706|156099617|156099699	"ENSG00000160789.19_2"	"LMNA"	chr1	+	156096526	156096740	156096526	156096706	156099617	156099699
chr1|+|156096526|156096740|156096526|156096706|156100407|156100564	"ENSG00000160789.19_2"	"LMNA"	chr1	+	156096526	156096740	156096526	156096706	156100407	156100564
chr1|+|156107444|156108548|156107444|156107534|156108870|156109094	"ENSG00000160789.19_2"	"LMNA"	chr1	+	156107444	156108548	156107444	156107534	156108870	156109094
chr1|+|156108278|156108548|156108278|156108398|156109560|156109804	"ENSG00000160789.19_2"	"LMNA"	chr1	+	156108278	156108548	156108278	156108398	156109560	156109804
chr7|-|74306391|74306687|74306508|74306687|74303803|74303920	"ENSG00000160828.13"	"STAG3L2"	chr7	-	74306391	74306687	74306508	74306687	74303803	74303920
chr7|-|74306391|74306687|74306508|74306687|74304432|74304518	"ENSG00000160828.13"	"STAG3L2"	chr7	-	74306391	74306687	74306508	74306687	74304432	74304518
chr1|-|157648384|157648646|157648532|157648646|157646270|157646558	"ENSG00000160856.20_2"	"FCRL3"	chr1	-	157648384	157648646	157648532	157648646	157646270	157646558
chr1|-|157666929|157667709|157667448|157667709|157665829|157666117	"ENSG00000160856.20_2"	"FCRL3"	chr1	-	157666929	157667709	157667448	157667709	157665829	157666117
chr5|+|176513905|176514034|176513905|176514019|176516550|176516694	"ENSG00000160867.14_3"	"FGFR4"	chr5	+	176513905	176514034	176513905	176514019	176516550	176516694
chr5|+|176513905|176514034|176513905|176514019|176517390|176517654	"ENSG00000160867.14_3"	"FGFR4"	chr5	+	176513905	176514034	176513905	176514019	176517390	176517654
chr5|+|176513905|176514034|176513905|176514019|176517745|176517826	"ENSG00000160867.14_3"	"FGFR4"	chr5	+	176513905	176514034	176513905	176514019	176517745	176517826
chr5|+|176513905|176514034|176513905|176514019|176517938|176518105	"ENSG00000160867.14_3"	"FGFR4"	chr5	+	176513905	176514034	176513905	176514019	176517938	176518105
chr5|+|176513916|176514034|176513916|176514019|176515239|176515515	"ENSG00000160867.14_3"	"FGFR4"	chr5	+	176513916	176514034	176513916	176514019	176515239	176515515
chr5|+|176513916|176514034|176513916|176514019|176517335|176517564	"ENSG00000160867.14_3"	"FGFR4"	chr5	+	176513916	176514034	176513916	176514019	176517335	176517564
chr5|+|176520138|176520332|176520138|176520178|176520654|176520776	"ENSG00000160867.14_3"	"FGFR4"	chr5	+	176520138	176520332	176520138	176520178	176520654	176520776
chr5|+|176520406|176520552|176520406|176520502|176520654|176520776	"ENSG00000160867.14_3"	"FGFR4"	chr5	+	176520406	176520552	176520406	176520502	176520654	176520776
chr5|-|176316645|176316745|176316661|176316745|176316381|176316565	"ENSG00000160883.10_2"	"HK3"	chr5	-	176316645	176316745	176316661	176316745	176316381	176316565
chr8|-|145649597|145650202|145650100|145650202|145649423|145649515	"ENSG00000160948.13_3"	"VPS28"	chr8	-	145649597	145650202	145650100	145650202	145649423	145649515
chr8|-|145650100|145651155|145650328|145651155|145649423|145649515	"ENSG00000160948.13_3"	"VPS28"	chr8	-	145650100	145651155	145650328	145651155	145649423	145649515
chr8|-|145650100|145651155|145650328|145651155|145649597|145649651	"ENSG00000160948.13_3"	"VPS28"	chr8	-	145650100	145651155	145650328	145651155	145649597	145649651
chr8|-|145650100|145651155|145651065|145651155|145649423|145649515	"ENSG00000160948.13_3"	"VPS28"	chr8	-	145650100	145651155	145651065	145651155	145649423	145649515
chr8|-|145650100|145651155|145651065|145651155|145649597|145649651	"ENSG00000160948.13_3"	"VPS28"	chr8	-	145650100	145651155	145651065	145651155	145649597	145649651
chr8|-|145650328|145651155|145651065|145651155|145649597|145649651	"ENSG00000160948.13_3"	"VPS28"	chr8	-	145650328	145651155	145651065	145651155	145649597	145649651
chr8|-|145650328|145651155|145651065|145651155|145650100|145650202	"ENSG00000160948.13_3"	"VPS28"	chr8	-	145650328	145651155	145651065	145651155	145650100	145650202
chr8|-|145650328|145651591|145651562|145651591|145649597|145650202	"ENSG00000160948.13_3"	"VPS28"	chr8	-	145650328	145651591	145651562	145651591	145649597	145650202
chr8|-|145651257|145651446|145651304|145651446|145650328|145651155	"ENSG00000160948.13_3"	"VPS28"	chr8	-	145651257	145651446	145651304	145651446	145650328	145651155
chr8|-|145651257|145651446|145651408|145651446|145649597|145649651	"ENSG00000160948.13_3"	"VPS28"	chr8	-	145651257	145651446	145651408	145651446	145649597	145649651
chr8|-|145651257|145651446|145651408|145651446|145650328|145650434	"ENSG00000160948.13_3"	"VPS28"	chr8	-	145651257	145651446	145651408	145651446	145650328	145650434
chr8|-|145651304|145651446|145651408|145651446|145650100|145650202	"ENSG00000160948.13_3"	"VPS28"	chr8	-	145651304	145651446	145651408	145651446	145650100	145650202
chr8|-|145651304|145651446|145651408|145651446|145650328|145650434	"ENSG00000160948.13_3"	"VPS28"	chr8	-	145651304	145651446	145651408	145651446	145650328	145650434
chr8|-|145651408|145651591|145651562|145651591|145651065|145651155	"ENSG00000160948.13_3"	"VPS28"	chr8	-	145651408	145651591	145651562	145651591	145651065	145651155
chr8|-|145651408|145652366|145652291|145652366|145649597|145649651	"ENSG00000160948.13_3"	"VPS28"	chr8	-	145651408	145652366	145652291	145652366	145649597	145649651
chr8|-|145651408|145652366|145652291|145652366|145650100|145650202	"ENSG00000160948.13_3"	"VPS28"	chr8	-	145651408	145652366	145652291	145652366	145650100	145650202
chr8|-|145651408|145652366|145652291|145652366|145651065|145651155	"ENSG00000160948.13_3"	"VPS28"	chr8	-	145651408	145652366	145652291	145652366	145651065	145651155
chr8|-|145657667|145659142|145658970|145659142|145655786|145655920	"ENSG00000160949.16_2"	"TONSL"	chr8	-	145657667	145659142	145658970	145659142	145655786	145655920
chr8|-|145657667|145659142|145658970|145659142|145656460|145656534	"ENSG00000160949.16_2"	"TONSL"	chr8	-	145657667	145659142	145658970	145659142	145656460	145656534
chr19|+|1357007|1358463|1357007|1357093|1358586|1358699	"ENSG00000160953.15_3"	"MUM1"	chr19	+	1357007	1358463	1357007	1357093	1358586	1358699
chr19|+|1358586|1358699|1358586|1358692|1362248|1362350	"ENSG00000160953.15_3"	"MUM1"	chr19	+	1358586	1358699	1358586	1358692	1362248	1362350
chr19|+|1358586|1358699|1358586|1358692|1364507|1364578	"ENSG00000160953.15_3"	"MUM1"	chr19	+	1358586	1358699	1358586	1358692	1364507	1364578
chr19|+|1358586|1358699|1358586|1358692|1366303|1366380	"ENSG00000160953.15_3"	"MUM1"	chr19	+	1358586	1358699	1358586	1358692	1366303	1366380
chr19|+|1358586|1358699|1358586|1358692|1369263|1369339	"ENSG00000160953.15_3"	"MUM1"	chr19	+	1358586	1358699	1358586	1358692	1369263	1369339
